tourney_id,matchId,tourney_name,surface,winner_id,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
403,qs016,ATP Masters 1000 Miami,Hard,q02l,3,119,12,2,87,53,40,21,14,2,4,2,2,85,54,41,17,15,4,7
403,qs017,ATP Masters 1000 Miami,Hard,c0df,3,135,3,8,102,56,38,22,12,10,13,1,3,85,51,33,15,12,4,8
403,qs019,ATP Masters 1000 Miami,Hard,o483,3,73,8,1,61,41,29,11,9,5,5,3,2,43,26,18,8,8,3,6
403,qs020,ATP Masters 1000 Miami,Hard,f0by,3,83,4,6,54,29,25,11,9,3,4,6,0,62,41,25,9,9,2,6
403,qs021,ATP Masters 1000 Miami,Hard,h09p,3,130,5,0,95,60,43,20,15,4,6,15,2,97,74,51,13,15,5,7
403,qs022,ATP Masters 1000 Miami,Hard,hd68,3,85,4,2,57,36,28,12,10,1,2,0,2,72,39,25,13,10,6,10
403,qs023,ATP Masters 1000 Miami,Hard,s0n0,3,77,12,6,54,34,30,7,10,0,1,5,2,58,38,24,9,9,4,7
403,qs024,ATP Masters 1000 Miami,Hard,s0uv,3,88,20,0,66,50,44,9,12,0,0,6,0,70,47,36,13,12,1,2
403,qs025,ATP Masters 1000 Miami,Hard,t0a1,3,73,6,1,53,28,22,18,9,2,2,4,5,58,30,20,13,9,1,4
403,qs026,ATP Masters 1000 Miami,Hard,t0ap,3,118,8,2,76,51,42,14,14,1,3,6,3,101,58,39,29,15,8,9
403,qs027,ATP Masters 1000 Miami,Hard,mk66,3,74,1,0,41,33,29,4,8,1,1,7,1,61,40,21,10,8,5,9
403,qs018,ATP Masters 1000 Miami,Hard,b0pg,3,103,5,0,76,50,36,14,10,5,5,1,7,76,49,36,9,10,11,13
403,qs032,ATP Masters 1000 Miami,Hard,u182,3,111,5,2,79,53,42,12,13,5,7,2,1,81,50,33,17,13,7,11
403,qs034,ATP Masters 1000 Miami,Hard,c0df,3,87,10,2,67,48,37,9,10,7,8,7,5,53,39,29,3,9,5,8
403,qs036,ATP Masters 1000 Miami,Hard,a0gc,3,112,3,2,78,42,30,23,11,7,8,7,1,91,57,40,14,10,12,14
403,qs038,ATP Masters 1000 Miami,Hard,o483,3,86,6,1,48,31,27,9,9,2,3,5,1,65,44,25,6,9,5,10
403,qs040,ATP Masters 1000 Miami,Hard,f0by,3,75,3,1,50,28,21,16,9,0,0,2,3,65,36,26,11,10,6,9
403,qs042,ATP Masters 1000 Miami,Hard,d0f6,3,119,10,3,83,59,46,17,15,1,1,10,3,82,43,34,16,13,1,4
403,qs044,ATP Masters 1000 Miami,Hard,g09o,3,62,2,3,53,31,27,9,9,4,5,6,6,61,40,27,5,9,7,11
403,qs046,ATP Masters 1000 Miami,Hard,w09e,3,69,9,0,38,26,24,9,8,0,0,5,1,64,46,27,8,9,11,15
403,qs048,ATP Masters 1000 Miami,Hard,d994,3,107,0,3,72,37,29,19,12,5,7,8,4,85,47,28,19,12,7,11
403,qs050,ATP Masters 1000 Miami,Hard,s0h2,3,91,4,0,74,56,38,8,10,3,5,3,5,75,47,33,10,11,10,14
403,qs052,ATP Masters 1000 Miami,Hard,t0ap,3,95,5,4,63,37,33,13,10,1,2,2,0,62,41,25,11,10,1,4
403,qs054,ATP Masters 1000 Miami,Hard,k09f,3,111,11,2,71,44,33,19,13,0,1,1,2,74,48,29,15,12,5,9
403,qs045,ATP Masters 1000 Miami,Hard,hd68,3,199,6,2,125,75,47,28,16,7,11,7,6,121,71,43,27,17,3,9
403,qs051,ATP Masters 1000 Miami,Hard,t0a1,3,86,7,0,60,36,27,15,9,4,4,2,2,62,45,32,4,10,3,6
403,qs055,ATP Masters 1000 Miami,Hard,mk66,3,101,9,2,77,59,45,9,13,2,4,2,4,77,50,35,9,11,3,7
403,qs035,ATP Masters 1000 Miami,Hard,m0hu,3,100,4,2,73,47,34,16,11,3,5,4,0,77,63,39,7,11,2,5
403,qs043,ATP Masters 1000 Miami,Hard,h09p,3,104,4,2,74,54,40,12,13,1,3,4,6,82,49,37,10,13,4,9
403,qs037,ATP Masters 1000 Miami,Hard,b0pg,3,103,5,4,79,54,40,13,14,1,3,1,4,83,51,38,16,14,5,8
403,qs053,ATP Masters 1000 Miami,Hard,b0no,3,113,8,2,83,51,43,17,14,0,1,3,1,83,55,34,12,13,7,12
403,qs041,ATP Masters 1000 Miami,Hard,b0ej,3,132,6,1,84,67,50,11,15,0,1,5,4,90,55,38,15,13,6,10
403,qs039,ATP Masters 1000 Miami,Hard,ta29,3,132,4,6,108,60,41,25,16,8,12,2,5,87,61,41,11,15,5,10
403,qs049,ATP Masters 1000 Miami,Hard,s0uv,3,113,15,0,82,58,48,13,15,0,1,3,1,86,43,33,23,15,3,7
403,qs033,ATP Masters 1000 Miami,Hard,q02l,3,133,10,3,102,66,50,14,14,8,10,3,0,88,55,42,13,13,9,12
403,qs047,ATP Masters 1000 Miami,Hard,s0n0,3,170,8,9,132,84,59,23,15,10,11,7,2,107,71,42,19,13,9,13
717,ms001,Houston,Clay,b0cd,3,87,5,1,58,41,26,12,9,4,6,0,2,55,28,17,9,9,1,6
717,ms002,Houston,Clay,b0cd,3,162,0,2,109,74,46,18,16,6,11,6,5,111,62,42,27,17,5,9
717,ms003,Houston,Clay,td51,3,101,4,1,60,36,25,13,11,1,5,6,1,81,53,33,9,11,5,10
717,ms004,Houston,Clay,pl56,3,89,3,2,51,24,22,19,9,3,3,2,2,71,44,27,13,10,4,7
717,ms007,Houston,Clay,td51,3,92,4,2,58,33,26,14,10,2,3,4,5,76,44,28,12,9,12,16
717,ms006,Houston,Clay,n0ae,3,82,7,2,53,30,23,17,10,0,0,3,3,65,49,35,8,10,3,5
717,ms005,Houston,Clay,b0cd,3,140,0,3,86,55,34,16,13,7,11,4,4,90,53,33,18,14,6,11
717,ms015,Houston,Clay,td51,3,90,4,2,53,26,22,17,10,1,2,5,3,73,42,24,16,11,4,8
717,ms013,Houston,Clay,n0ae,3,78,7,1,49,32,26,14,10,0,0,5,1,61,41,26,9,9,2,5
717,ms014,Houston,Clay,m0qi,3,148,3,3,95,62,38,19,15,5,9,1,3,99,69,39,14,15,9,16
717,ms012,Houston,Clay,e865,3,24,2,1,22,15,11,5,4,0,0,1,0,20,17,9,0,3,2,4
717,ms008,Houston,Clay,pl56,3,162,7,3,96,54,39,18,14,8,12,2,3,113,74,50,16,14,10,14
717,ms010,Houston,Clay,b0cd,3,169,4,3,99,57,45,19,15,4,7,5,1,115,58,43,28,16,7,10
717,ms011,Houston,Clay,k0az,3,79,8,4,54,31,28,11,9,2,2,2,8,70,38,26,12,9,6,9
717,ms009,Houston,Clay,s0ze,3,74,3,4,54,31,27,16,10,1,1,2,3,48,30,23,8,9,2,4
717,ms019,Houston,Clay,q02l,3,156,4,4,96,54,38,23,15,9,13,3,3,95,58,36,18,14,5,10
717,ms024,Houston,Clay,n552,3,74,4,2,57,44,34,5,9,3,4,2,2,48,31,19,8,9,3,7
717,ms025,Houston,Clay,e865,3,115,8,0,80,53,39,16,14,4,6,3,4,85,50,30,17,13,3,7
717,ms029,Houston,Clay,me82,3,110,2,0,82,51,34,15,11,12,14,4,2,57,40,26,7,10,0,3
717,ms026,Houston,Clay,mk66,3,135,4,2,84,53,42,21,15,1,1,7,0,90,60,46,13,15,2,5
717,ms018,Houston,Clay,s0ze,3,69,5,2,44,28,22,11,8,1,1,3,3,58,34,20,10,8,6,10
717,ms030,Houston,Clay,w09e,3,104,8,5,71,45,35,6,11,4,8,5,4,61,37,22,7,10,0,5
717,ms028,Houston,Clay,m0qi,3,70,7,3,45,30,26,8,9,0,1,1,2,57,37,25,6,9,4,8
717,ms023,Houston,Clay,k0az,3,98,3,4,65,31,26,20,10,4,4,7,0,52,28,24,11,9,5,7
717,ms021,Houston,Clay,b0cd,3,88,4,1,53,30,23,18,10,0,0,1,1,66,36,24,16,10,3,5
717,ms022,Houston,Clay,df92,3,139,1,6,109,74,56,13,12,5,7,5,0,89,61,43,17,12,2,4
717,ms017,Houston,Clay,gd64,3,100,5,1,51,30,26,14,10,0,0,1,4,75,41,24,21,9,5,7
717,qs005,Houston,Clay,kc12,3,113,5,4,78,52,31,12,10,9,13,4,4,62,32,20,13,10,3,8
717,qs006,Houston,Clay,df92,3,175,3,3,129,89,61,18,17,16,19,11,7,113,61,48,25,17,1,4
717,qs007,Houston,Clay,s0ze,3,90,8,2,62,40,32,12,10,2,2,2,3,67,53,33,7,10,5,7
717,qs004,Houston,Clay,b0cd,3,80,2,3,53,31,27,12,9,3,3,1,2,51,31,21,9,9,0,3
717,qs008,Houston,Clay,b0cd,3,158,5,6,96,61,39,18,15,4,8,5,10,120,72,47,22,16,7,11
717,qs010,Houston,Clay,kc12,3,88,3,1,48,25,20,11,8,2,3,4,3,62,37,26,12,8,2,3
717,qs012,Houston,Clay,me82,3,124,4,2,81,50,37,18,13,6,7,11,5,83,47,35,16,13,7,10
717,qs014,Houston,Clay,d0dp,3,65,1,1,44,23,21,16,9,2,2,2,2,47,28,17,9,8,1,4
717,qs013,Houston,Clay,df92,3,99,5,4,71,40,29,18,13,1,3,4,3,70,51,38,7,13,4,7
717,qs015,Houston,Clay,s0ze,3,58,3,2,51,31,21,16,8,2,2,0,2,38,23,12,6,7,0,4
717,qs009,Houston,Clay,m0re,3,103,5,3,62,39,30,12,10,0,0,2,5,80,43,33,16,10,8,9
717,qs011,Houston,Clay,z09f,3,113,3,4,78,51,34,11,11,5,8,4,5,59,30,18,15,11,0,5
360,ms001,Marrakech,Clay,d0fj,3,123,3,3,83,51,37,21,12,3,4,10,6,81,51,39,18,12,0,1
360,ms002,Marrakech,Clay,gj37,3,107,10,1,75,45,38,16,12,4,5,5,1,71,42,33,14,12,1,3
360,ms003,Marrakech,Clay,d0fj,3,92,5,1,58,29,23,16,9,2,3,0,2,55,38,20,5,8,5,9
360,ms004,Marrakech,Clay,gj37,3,84,5,1,62,35,27,18,10,4,4,6,8,59,34,26,9,9,1,3
360,ms005,Marrakech,Clay,mq75,3,96,4,0,68,48,35,10,11,8,10,6,4,84,58,36,9,11,4,8
360,ms006,Marrakech,Clay,cf59,3,106,1,3,90,60,38,13,10,15,17,3,6,56,26,20,11,10,1,5
360,ms007,Marrakech,Clay,d0fj,3,116,5,2,76,43,29,19,10,5,6,3,2,80,49,29,14,10,10,14
360,ms008,Marrakech,Clay,gj37,3,143,13,5,108,71,55,17,15,4,6,8,4,94,57,43,19,15,8,10
360,ms015,Marrakech,Clay,ki82,3,162,2,5,104,67,42,18,15,6,10,3,2,88,55,34,14,15,9,15
360,ms014,Marrakech,Clay,d0fj,3,111,1,1,72,43,30,14,13,0,3,3,2,93,43,31,23,12,10,14
360,ms009,Marrakech,Clay,b0gg,3,84,4,0,50,28,21,16,10,0,1,2,4,63,39,26,9,10,4,8
360,ms010,Marrakech,Clay,mp20,3,145,9,1,94,63,43,22,15,1,3,2,4,105,75,46,14,14,8,13
360,ms013,Marrakech,Clay,bt72,3,119,12,0,89,64,52,10,14,4,5,12,3,108,68,45,21,15,5,7
360,ms012,Marrakech,Clay,cf59,3,80,1,0,58,45,30,8,10,2,4,5,2,57,33,23,9,10,2,6
360,ms011,Marrakech,Clay,mq75,3,88,3,1,53,33,26,15,10,0,1,2,4,57,28,18,14,9,5,8
360,ms028,Marrakech,Clay,d0fj,3,99,2,4,73,41,30,19,10,4,4,3,1,62,38,23,16,10,7,9
360,ms023,Marrakech,Clay,mq75,3,89,4,1,55,35,27,13,10,2,3,5,5,54,23,20,10,9,4,7
360,ms019,Marrakech,Clay,b0gg,3,103,9,3,56,32,26,15,10,1,2,3,2,64,46,31,7,10,4,7
360,ms017,Marrakech,Clay,cd85,3,77,2,1,44,26,22,13,8,1,1,1,5,58,35,23,6,8,5,9
360,ms022,Marrakech,Clay,d0c1,3,92,3,1,45,25,23,17,10,0,0,3,2,74,42,28,12,9,7,10
360,ms029,Marrakech,Clay,g09o,3,138,5,4,95,49,34,21,16,3,8,6,4,108,60,34,24,15,11,17
360,ms018,Marrakech,Clay,h996,3,129,7,12,87,51,39,13,14,4,8,1,7,84,57,36,7,13,4,10
360,ms025,Marrakech,Clay,v0am,3,149,5,6,94,56,40,23,15,1,3,4,5,112,67,45,22,15,8,11
360,ms024,Marrakech,Clay,cf59,3,121,1,7,79,48,35,14,11,3,5,1,0,82,54,33,14,10,9,12
360,ms026,Marrakech,Clay,c0jp,3,82,2,4,55,40,30,7,9,3,4,1,4,55,24,14,16,9,4,8
360,ms021,Marrakech,Clay,da31,3,152,5,0,110,85,57,17,17,3,5,11,0,116,72,53,19,17,11,14
360,qs004,Marrakech,Clay,mq75,3,96,5,1,57,36,28,12,10,2,3,1,2,71,47,30,7,9,14,18
360,qs005,Marrakech,Clay,ce77,3,87,2,1,50,39,30,7,9,0,0,0,5,54,23,16,15,9,4,7
360,qs006,Marrakech,Clay,c0c8,3,113,0,3,65,36,23,19,12,1,4,1,0,79,51,29,12,12,5,11
360,qs007,Marrakech,Clay,h996,3,86,8,6,53,30,23,12,9,3,4,3,2,65,35,21,12,8,4,8
360,qs008,Marrakech,Clay,mq75,3,90,5,2,66,35,26,16,10,4,6,2,4,53,24,15,13,9,1,5
360,qs010,Marrakech,Clay,ce77,3,65,2,4,39,23,15,9,5,5,6,1,0,41,20,9,8,6,4,8
360,qs012,Marrakech,Clay,c0c8,3,62,10,2,40,20,18,12,7,2,2,0,0,46,30,14,6,7,2,7
360,qs014,Marrakech,Clay,m0g4,3,51,6,1,34,21,18,5,6,1,2,3,3,41,24,12,8,7,1,5
360,qs009,Marrakech,Clay,n897,3,75,1,1,50,32,24,12,8,4,4,4,5,60,30,19,10,8,4,8
360,qs015,Marrakech,Clay,h996,3,157,14,7,106,70,57,23,17,3,4,8,2,116,74,56,24,17,2,2
360,qs011,Marrakech,Clay,hb48,3,80,5,2,53,31,22,15,8,2,2,1,2,49,34,19,7,8,4,8
360,qs013,Marrakech,Clay,d0dw,3,98,5,1,67,31,26,19,10,3,5,0,6,72,47,27,14,11,5,9
4462,ms001,Bucharest,Clay,c0e9,3,106,3,3,69,31,23,18,10,2,4,1,0,74,62,33,9,10,7,11
4462,ms002,Bucharest,Clay,b0bi,3,83,1,0,62,49,33,7,8,6,6,0,3,53,32,20,7,8,6,10
4462,ms003,Bucharest,Clay,c0e9,3,63,3,2,47,28,22,12,8,0,0,1,1,50,33,16,7,7,8,12
4462,ms004,Bucharest,Clay,b0bi,3,138,2,0,90,63,40,16,13,7,10,3,4,101,58,37,20,14,3,7
4462,ms007,Bucharest,Clay,d923,3,54,0,1,40,26,17,8,4,5,5,0,2,32,22,10,2,5,2,6
4462,ms006,Bucharest,Clay,c0e9,3,113,4,3,75,37,25,23,11,2,5,3,3,88,58,36,13,11,10,14
4462,ms005,Bucharest,Clay,f724,3,79,2,0,43,29,21,9,8,0,1,2,0,57,35,20,6,8,4,9
4462,ms015,Bucharest,Clay,mo44,3,159,0,0,100,80,48,13,15,7,11,3,3,97,55,31,21,15,4,10
4462,ms010,Bucharest,Clay,o483,3,179,5,6,114,67,50,21,16,7,9,2,4,102,70,47,16,16,4,7
4462,ms011,Bucharest,Clay,f724,3,161,0,1,74,49,35,9,15,1,7,1,2,109,71,38,16,15,14,21
4462,ms014,Bucharest,Clay,d923,3,152,0,2,87,54,34,20,14,1,4,1,0,106,72,41,17,14,8,12
4462,ms008,Bucharest,Clay,b0bi,3,136,1,3,92,67,46,12,14,5,9,4,1,82,60,34,16,14,2,6
4462,ms013,Bucharest,Clay,c0e9,3,115,4,6,85,42,25,25,14,3,7,1,1,86,58,32,13,13,7,13
4462,ms009,Bucharest,Clay,c0df,3,131,5,0,78,51,35,18,14,1,3,0,0,81,51,33,19,14,1,4
4462,ms012,Bucharest,Clay,m0jz,3,71,3,0,54,41,27,6,8,3,5,0,2,43,30,13,3,8,0,6
4462,ms019,Bucharest,Clay,bd06,3,172,2,5,113,62,34,28,15,12,17,5,1,94,55,32,19,14,4,10
4462,ms024,Bucharest,Clay,u182,3,92,0,0,50,38,26,8,9,2,3,0,1,65,39,20,14,10,1,5
4462,ms018,Bucharest,Clay,c0df,3,152,7,5,89,60,48,15,17,2,5,0,4,107,69,50,16,17,5,9
4462,ms017,Bucharest,Clay,d0f6,3,126,5,3,82,47,35,22,12,4,6,0,1,81,55,36,13,12,0,2
4462,ms028,Bucharest,Clay,d923,3,73,1,1,54,35,24,10,8,5,6,1,4,53,31,17,8,7,3,8
4462,ms022,Bucharest,Clay,f724,3,67,1,1,46,28,22,11,8,2,2,0,1,48,33,18,5,8,2,6
4462,ms025,Bucharest,Clay,m0jz,3,76,1,3,60,43,31,9,10,4,6,1,1,54,34,22,8,9,0,4
4462,ms021,Bucharest,Clay,o483,3,101,4,0,65,38,22,18,10,6,8,0,0,71,43,25,11,9,7,11
4462,ms030,Bucharest,Clay,w367,3,198,7,1,130,83,56,21,17,11,15,1,4,120,80,51,20,17,11,16
4462,ms023,Bucharest,Clay,n0bs,3,118,1,1,72,55,40,11,13,0,1,0,3,78,47,30,14,12,2,6
4462,ms026,Bucharest,Clay,g628,3,139,2,2,98,63,41,18,15,6,10,5,5,93,55,36,15,14,9,15
4462,ms029,Bucharest,Clay,j09x,3,92,0,0,52,42,28,6,9,3,5,1,2,58,28,19,10,10,1,6
4462,qs006,Bucharest,Clay,m0jz,3,66,3,1,37,17,15,18,8,1,1,1,2,50,32,18,6,8,2,6
4462,qs007,Bucharest,Clay,s0gr,3,101,4,1,69,48,30,14,10,6,8,1,4,63,41,24,7,9,5,9
4462,qs005,Bucharest,Clay,k966,3,160,2,2,112,59,43,31,16,9,11,5,2,101,68,45,15,15,6,10
4462,qs004,Bucharest,Clay,va25,3,83,4,1,67,43,28,15,9,12,13,1,0,47,34,18,5,8,4,8
4462,qs008,Bucharest,Clay,va25,3,131,11,2,96,63,52,18,15,2,2,3,10,111,57,42,28,15,4,7
4462,qs010,Bucharest,Clay,k966,3,132,5,2,68,44,34,10,13,1,4,2,6,85,48,29,19,14,2,7
4462,qs012,Bucharest,Clay,bv16,3,110,0,3,69,29,22,21,11,3,6,7,3,72,40,24,13,11,9,14
4462,qs014,Bucharest,Clay,s0gr,3,101,1,1,63,42,29,12,9,6,7,4,1,65,37,23,14,10,8,12
4462,qs015,Bucharest,Clay,a829,3,127,1,3,89,57,39,9,13,9,14,0,1,95,76,39,7,14,9,17
4462,qs009,Bucharest,Clay,p0me,3,68,0,1,37,24,20,8,7,0,0,1,4,53,37,19,5,7,4,9
4462,qs013,Bucharest,Clay,m0jz,3,108,3,6,70,43,33,12,12,1,3,3,6,76,50,32,11,12,4,8
4462,qs011,Bucharest,Clay,g0gw,3,110,4,3,92,59,40,17,11,7,8,4,2,71,37,24,23,11,3,5
410,ms001,ATP Masters 1000 Monte-Carlo,Clay,a0e2,3,107,3,3,78,56,39,11,11,7,9,3,1,68,43,21,13,11,2,8
410,ms003,ATP Masters 1000 Monte-Carlo,Clay,a0e2,3,129,0,1,73,48,31,16,11,5,7,3,3,109,74,47,12,11,16,19
410,ms002,ATP Masters 1000 Monte-Carlo,Clay,m0ej,3,158,2,1,93,62,37,12,15,5,12,1,3,94,49,36,18,14,4,9
410,ms007,ATP Masters 1000 Monte-Carlo,Clay,a0e2,3,143,3,7,101,62,43,19,16,7,11,0,5,103,62,45,13,15,9,14
410,ms004,ATP Masters 1000 Monte-Carlo,Clay,m0ej,3,141,1,1,102,75,47,15,13,14,17,1,7,85,42,28,23,13,3,6
410,ms005,ATP Masters 1000 Monte-Carlo,Clay,dh58,3,44,0,0,31,16,12,12,6,0,0,0,1,32,19,6,2,6,2,8
410,ms006,ATP Masters 1000 Monte-Carlo,Clay,dh50,3,69,1,0,47,32,26,11,9,0,0,9,4,57,38,24,8,8,6,9
410,ms015,ATP Masters 1000 Monte-Carlo,Clay,a0e2,3,86,0,2,59,35,21,15,8,9,10,0,2,52,24,12,13,8,2,7
410,ms013,ATP Masters 1000 Monte-Carlo,Clay,p09z,3,177,4,5,117,73,54,19,15,12,14,2,2,123,85,58,18,16,12,15
410,ms012,ATP Masters 1000 Monte-Carlo,Clay,dh50,3,166,1,0,118,74,44,26,16,12,16,5,10,98,47,30,25,15,7,13
410,ms009,ATP Masters 1000 Monte-Carlo,Clay,te51,3,67,3,2,56,32,23,11,7,5,6,0,2,46,29,12,6,7,1,7
410,ms014,ATP Masters 1000 Monte-Carlo,Clay,f0f1,3,61,4,2,42,26,21,9,8,0,1,2,3,53,32,19,6,9,4,9
410,ms011,ATP Masters 1000 Monte-Carlo,Clay,dh58,3,72,3,3,46,24,14,12,8,1,4,3,3,52,29,13,6,8,5,12
410,ms008,ATP Masters 1000 Monte-Carlo,Clay,m0ej,3,94,0,1,50,37,27,10,9,0,0,3,2,68,46,31,7,9,7,10
410,ms010,ATP Masters 1000 Monte-Carlo,Clay,d875,3,116,7,1,68,47,36,11,13,2,5,0,5,106,68,37,18,13,11,16
410,ms031,ATP Masters 1000 Monte-Carlo,Clay,a0e2,3,98,1,3,76,41,28,19,11,5,7,2,5,55,33,17,9,11,2,8
410,ms020,ATP Masters 1000 Monte-Carlo,Clay,te30,3,87,2,2,59,37,30,11,10,2,3,3,2,56,30,20,11,9,5,8
410,ms027,ATP Masters 1000 Monte-Carlo,Clay,rh16,3,68,6,0,39,29,25,7,8,0,0,0,1,51,31,15,9,7,4,8
410,ms028,ATP Masters 1000 Monte-Carlo,Clay,re44,3,103,5,1,66,36,26,19,11,3,5,10,6,77,41,33,12,11,5,8
410,ms023,ATP Masters 1000 Monte-Carlo,Clay,dh58,3,108,3,2,80,42,33,20,12,4,5,5,3,75,47,33,10,12,1,5
410,ms022,ATP Masters 1000 Monte-Carlo,Clay,mm58,3,168,7,8,103,58,42,19,16,2,6,1,4,122,69,42,26,16,5,10
410,ms029,ATP Masters 1000 Monte-Carlo,Clay,f0f1,3,70,1,1,53,32,24,14,9,2,2,0,2,54,28,15,15,9,5,8
410,ms017,ATP Masters 1000 Monte-Carlo,Clay,m0ej,3,139,3,0,76,53,32,16,14,2,6,4,8,105,60,40,17,13,14,18
410,ms026,ATP Masters 1000 Monte-Carlo,Clay,p09z,3,124,7,6,79,52,35,9,13,4,8,7,2,99,51,32,23,14,10,16
410,ms021,ATP Masters 1000 Monte-Carlo,Clay,d875,3,111,4,3,79,45,31,16,13,7,11,0,1,75,56,30,5,13,3,10
410,ms030,ATP Masters 1000 Monte-Carlo,Clay,ae14,3,156,6,4,104,55,43,18,16,8,13,1,6,89,48,30,19,16,4,11
410,ms018,ATP Masters 1000 Monte-Carlo,Clay,bt72,3,188,10,4,113,67,45,26,17,6,9,3,5,132,94,57,20,17,12,17
410,ms025,ATP Masters 1000 Monte-Carlo,Clay,dh50,3,113,4,2,70,41,31,17,10,7,8,6,2,82,44,28,17,11,6,9
410,ms016,ATP Masters 1000 Monte-Carlo,Clay,bk40,3,148,4,0,87,56,39,17,15,2,5,6,6,85,60,38,16,14,4,7
410,ms024,ATP Masters 1000 Monte-Carlo,Clay,d0co,3,61,5,2,43,27,22,9,7,4,4,0,0,46,21,14,6,7,5,10
410,ms019,ATP Masters 1000 Monte-Carlo,Clay,te51,3,121,6,2,82,40,32,25,14,5,7,5,1,78,48,34,15,14,5,9
410,ms036,ATP Masters 1000 Monte-Carlo,Clay,bt72,3,42,6,0,37,27,22,4,6,2,2,0,2,30,16,11,3,5,1,4
410,ms059,ATP Masters 1000 Monte-Carlo,Clay,f0f1,3,159,7,6,111,69,54,23,15,5,5,6,7,120,75,55,18,15,13,16
410,ms052,ATP Masters 1000 Monte-Carlo,Clay,td51,3,151,7,3,109,62,41,26,16,5,8,6,4,112,62,41,26,16,7,11
410,ms043,ATP Masters 1000 Monte-Carlo,Clay,d875,3,106,1,4,75,39,28,17,10,7,9,4,3,63,41,22,12,9,8,12
410,ms054,ATP Masters 1000 Monte-Carlo,Clay,bd06,3,86,3,2,58,42,31,8,9,3,4,1,0,53,35,19,7,9,4,8
410,ms058,ATP Masters 1000 Monte-Carlo,Clay,c0e9,3,73,2,3,54,28,19,14,9,1,3,3,1,57,42,20,7,9,5,10
410,ms050,ATP Masters 1000 Monte-Carlo,Clay,ea24,3,140,3,2,80,52,37,17,14,5,7,2,2,84,49,31,18,13,3,7
410,ms046,ATP Masters 1000 Monte-Carlo,Clay,m0fh,3,114,4,3,85,45,31,15,13,5,10,2,2,78,54,30,9,13,5,12
410,ms037,ATP Masters 1000 Monte-Carlo,Clay,mo44,3,133,0,1,66,51,36,7,12,1,3,7,4,87,53,41,12,13,8,11
410,ms053,ATP Masters 1000 Monte-Carlo,Clay,p09z,3,170,3,6,107,68,52,19,15,5,6,7,3,116,67,50,25,16,8,9
410,ms044,ATP Masters 1000 Monte-Carlo,Clay,mm58,3,172,4,5,96,48,35,16,16,8,16,1,2,119,85,44,13,16,11,20
410,ms051,ATP Masters 1000 Monte-Carlo,Clay,dh50,3,120,2,0,90,52,30,23,14,3,7,5,3,74,48,24,10,13,3,11
410,ms035,ATP Masters 1000 Monte-Carlo,Clay,m0ej,3,159,1,1,90,69,49,11,16,0,2,4,3,101,56,39,22,15,3,6
410,ms060,ATP Masters 1000 Monte-Carlo,Clay,ae14,3,119,6,0,79,50,37,11,11,6,9,4,3,70,50,33,7,10,5,9
410,ms033,ATP Masters 1000 Monte-Carlo,Clay,bk40,3,106,2,4,69,44,29,9,10,4,7,0,2,66,43,24,9,10,6,11
410,ms062,ATP Masters 1000 Monte-Carlo,Clay,c0au,3,62,4,0,37,27,22,8,7,2,2,0,6,59,31,16,12,8,3,8
410,ms049,ATP Masters 1000 Monte-Carlo,Clay,gc88,3,108,1,0,95,54,33,25,11,5,6,6,4,60,31,23,16,10,0,2
410,ms034,ATP Masters 1000 Monte-Carlo,Clay,l0bv,3,86,5,0,65,41,36,13,11,1,2,5,1,68,48,31,14,10,1,3
410,ms057,ATP Masters 1000 Monte-Carlo,Clay,mc65,3,102,4,3,72,39,30,20,12,4,5,2,3,81,53,32,11,12,9,14
410,ms045,ATP Masters 1000 Monte-Carlo,Clay,mp20,3,92,2,2,63,42,31,14,10,3,3,0,2,63,40,28,11,10,2,4
410,ms041,ATP Masters 1000 Monte-Carlo,Clay,te30,3,147,3,5,101,57,38,19,15,7,12,8,4,115,68,42,24,16,8,13
410,ms061,ATP Masters 1000 Monte-Carlo,Clay,g628,3,154,1,5,99,48,34,29,14,8,11,5,3,95,50,34,21,15,5,10
410,ms038,ATP Masters 1000 Monte-Carlo,Clay,tc61,3,92,1,1,49,29,22,15,9,0,0,9,4,81,53,30,17,10,10,13
410,ms042,ATP Masters 1000 Monte-Carlo,Clay,va25,3,58,5,0,41,27,23,9,8,0,0,3,3,48,31,16,7,7,6,10
410,qs009,ATP Masters 1000 Monte-Carlo,Clay,mw02,3,209,1,4,132,82,50,24,16,15,20,2,8,118,70,50,18,16,6,10
410,qs011,ATP Masters 1000 Monte-Carlo,Clay,n0bs,3,152,2,1,84,50,36,22,13,1,2,2,3,100,60,38,12,12,9,15
410,qs013,ATP Masters 1000 Monte-Carlo,Clay,u182,3,109,6,5,83,52,36,14,11,13,16,6,2,66,39,26,10,11,2,7
410,qs012,ATP Masters 1000 Monte-Carlo,Clay,y09v,3,88,8,2,50,27,23,14,10,0,1,2,2,53,39,25,7,10,4,7
410,qs008,ATP Masters 1000 Monte-Carlo,Clay,m0ci,3,70,4,0,44,28,20,13,8,1,1,5,1,60,40,22,8,7,3,7
